Jugador_Base;Ranking;Jugador_Comparable;Similitud_Coseno
Rusty Staub;3;Teoscar Hernandez;0,996
Rusty Staub;4;Al Simmons;0,9946
Rusty Staub;5;Gabriel Moreno;0,994
Turkey Stearnes;1;Steel Arm Davis;0,9926
Turkey Stearnes;2;Billy Martin;0,9902
Turkey Stearnes;3;Fred Schulte;0,9841
Turkey Stearnes;4;Bengie Molina;0,984
Turkey Stearnes;5;Richie Hebner;0,9838
Ed Steele;1;Todd Helton;0,9933
Ed Steele;2;Quilvio Veras;0,993
Ed Steele;3;Mike Mowrey;0,9915
Ed Steele;4;Ha-Seong Kim;0,9901
Ed Steele;5;Dick Seay;0,9887
Spencer Steer;1;Mike Macfarlane;0,9812
Spencer Steer;2;James Roseman;0,9812
Spencer Steer;3;Jack Coombs;0,9476
Spencer Steer;4;Yunel Escobar;0,9433
Spencer Steer;5;Patricio Scantlebury;0,9348
Harry Steinfeldt;1;Harry Davis;0,9963
Harry Steinfeldt;2;Bill Rariden;0,9938
Harry Steinfeldt;3;Whitey Witt;0,9913
Harry Steinfeldt;4;Shane Mack;0,9895
Harry Steinfeldt;5;Bill Russell;0,9887
Terry Steinbach;1;Pepper Bassett;0,989
Terry Steinbach;2;Fred Lynn;0,9889
Terry Steinbach;3;Edgardo Alfonzo;0,9869
Terry Steinbach;4;Joe Greene;0,9843
Terry Steinbach;5;Jose Abreu;0,9826
Casey Stengel;1;Ryan Ludwick;0,9966
Casey Stengel;2;Ryan Raburn;0,9669
Casey Stengel;3;Desmond Jennings;0,9637
Casey Stengel;4;Colby Rasmus;0,9623
Casey Stengel;5;Fernando Tatis;0,9597
Rennie Stennett;1;Cesar Tovar;0,9604
Rennie Stennett;2;Andy Carey;0,9485
Rennie Stennett;3;Juan Lagares;0,9369
Rennie Stennett;4;Roberto Kelly;0,9216
Rennie Stennett;5;James Buford;0,9027
Garrett Stephenson;1;Lane Adams;1,0
Garrett Stephenson;2;Bobby Morgan;1,0
Garrett Stephenson;3;Chris Young;1,0
Garrett Stephenson;4;Brent Morel;1,0
Garrett Stephenson;5;Pat Moran;1,0
Jake Stephens;1;Jim Wohlford;0,9887
Jake Stephens;2;Trayce Thompson;0,986
Jake Stephens;3;Evan Gattis;0,9825
Jake Stephens;4;Ford Smith;0,9703
Jake Stephens;5;Billy Sullivan;0,9693
Riggs Stephenson;1;Mickey Livingston;0,9984
Riggs Stephenson;2;Silvio García;0,9953
Riggs Stephenson;3;Ed McKean;0,9929
Riggs Stephenson;4;Jack Boyle;0,9891
Riggs Stephenson;5;Tony Fernandez;0,9849
Tyler Stephenson;1;Paul Dean;0,9866
Tyler Stephenson;2;Oscar Stanage;0,985
Tyler Stephenson;3;Barney Morris;0,9625
Tyler Stephenson;4;Jimmy Wasdell;0,9508
Tyler Stephenson;5;Kid Nichols;0,9241
Vern Stephens;1;George Scott;0,9899
Vern Stephens;2;Gene Moore;0,9866
Vern Stephens;3;Kevin Bass;0,9859
Vern Stephens;4;Steve Buechele;0,9814
Vern Stephens;5;Charles Thomas;0,9789
Walter Stephenson;1;Lane Adams;1,0
Walter Stephenson;2;Bobby Morgan;1,0
Walter Stephenson;3;Chris Young;1,0
Walter Stephenson;4;Brent Morel;1,0
Walter Stephenson;5;Pat Moran;1,0
Lee Stevens;1;Stan Coveleski;0,999
Lee Stevens;2;Jake Flowers;0,9944
Lee Stevens;3;Jeff Salazar;0,9919
Lee Stevens;4;Eddie Cicotte;0,9906
Lee Stevens;5;Ryan Jeffers;0,99
Dave Stewart;1;Bruce Kison;0,9995
Dave Stewart;2;Lance Lynn;0,9992
Dave Stewart;3;Jack Flaherty;0,9991
Dave Stewart;4;Jon Lester;0,9988
Dave Stewart;5;Gary Nolan;0,9988
Ian Stewart;1;Alphonse Dunn;1,0
Ian Stewart;2;Eric Anthony;1,0
Ian Stewart;3;Carmen Hill;1,0
Ian Stewart;4;Bert Hunter;1,0
Ian Stewart;5;Gerry Staley;1,0
Jimmy Stewart;1;Willie Jefferson;1,0
Jimmy Stewart;2;Pat Crawford;1,0
Jimmy Stewart;3;Jose Morales;1,0
Jimmy Stewart;4;Jim Price;1,0
Jimmy Stewart;5;Erik Gonzalez;1,0
Lefty Stewart;1;Lane Adams;1,0
Lefty Stewart;2;Bobby Morgan;1,0
Lefty Stewart;3;Chris Young;1,0
Lefty Stewart;4;Brent Morel;1,0
Lefty Stewart;5;Pat Moran;1,0
Sammy Stewart;1;Lane Adams;1,0
Sammy Stewart;2;Bobby Morgan;1,0
Sammy Stewart;3;Chris Young;1,0
Sammy Stewart;4;Brent Morel;1,0
Sammy Stewart;5;Pat Moran;1,0
Sal Stewart;1;Leonard Henderson;0,9569
Sal Stewart;2;Ricky Ledee;0,9298
Sal Stewart;3;Bill Greason;0,9054
Sal Stewart;4;Danny Valencia;0,9054
Sal Stewart;5;Harold Treadwell;0,8964
Shannon Stewart;1;Garry Templeton;0,9943
Shannon Stewart;2;Tommy Sampson;0,9896
Shannon Stewart;3;Luis Aparicio;0,9893
Shannon Stewart;4;Alan Wiggins;0,9879
Shannon Stewart;5;Denny Doyle;0,9874
Kelly Stinnett;1;Junior Spivey;0,9902
Kelly Stinnett;2;Country Brown;0,9902
Kelly Stinnett;3;Bob Hazle;0,9902
Kelly Stinnett;4;Jose Tartabull;0,9902
Kelly Stinnett;5;Garth Iorg;0,986
Bob Stinson;1;Lane Adams;1,0
Bob Stinson;2;Bobby Morgan;1,0
Bob Stinson;3;Chris Young;1,0
Bob Stinson;4;Brent Morel;1,0
Bob Stinson;5;Pat Moran;1,0
Snuffy Stirnweiss;1;Alex Cole;0,9713
Snuffy Stirnweiss;2;Aaron Robinson;0,9686
Snuffy Stirnweiss;3;Mickey Tettleton;0,9673
Snuffy Stirnweiss;4;John Milner;0,9661
Snuffy Stirnweiss;5;Don Wert;0,9537
Jack Stivetts;1;Brendan Harris;0,9888
Jack Stivetts;2;Mike Macfarlane;0,9351
Jack Stivetts;3;James Roseman;0,9351
Jack Stivetts;4;Luis Márquez;0,932
Jack Stivetts;5;Francisco Correa;0,9249
Kevin Stocker;1;Quilvio Veras;0,9992
Kevin Stocker;2;Ted Williams;0,9975
Kevin Stocker;3;Eddie Stanky;0,9915
Kevin Stocker;4;Dave Malarcher;0,9902
Kevin Stocker;5;Jimmy Sheckard;0,99
Milt Stock;1;Fred Thomas;0,9964
Milt Stock;2;Wilson Ramos;0,9964
Milt Stock;3;Lave Cross;0,9916
Milt Stock;4;Garth Iorg;0,9881
Milt Stock;5;Pete Kilduff;0,9813
Tim Stoddard;1;Doug Glanville;0,9999
Tim Stoddard;2;Christian Colon;0,9991
Tim Stoddard;3;Steve Lake;0,9983
Tim Stoddard;4;Willie Harris;0,9981
Tim Stoddard;5;Jesse Orosco;0,9961
Ed Stone;1;Kyle Schwarber;0,9913
Ed Stone;2;George Watkins;0,9857
Ed Stone;3;Jay Buhner;0,9823
Ed Stone;4;Frank Torre;0,9752
Ed Stone;5;Scott Leius;0,9745
George Stone;1;Josh Fogg;1,0
George Stone;2;Tex Carleton;1,0
George Stone;3;Jamey Carroll;1,0
George Stone;4;Sad Sam Jones;0,999
George Stone;5;Mark Mulder;0,9987
Trevor Story;1;William Brown;0,9756
Trevor Story;2;Myril Hoag;0,9694
Trevor Story;3;Shawn Wooten;0,9494
Trevor Story;4;Rondell White;0,9462
Trevor Story;5;Ruben Jones;0,9416
Bryson Stott;1;Sam Mertes;0,9843
Bryson Stott;2;Jose Valentin;0,9815
Bryson Stott;3;Spencer Torkelson;0,9684
Bryson Stott;4;Clarence Smith;0,9668
Bryson Stott;5;Steve Finley;0,9523
Mel Stottlemyre;1;Bud Metheny;1,0
Mel Stottlemyre;2;Kelvin Moore;1,0
Mel Stottlemyre;3;Lloyd Davenport;1,0
Mel Stottlemyre;4;Rufus Lewis;1,0
Mel Stottlemyre;5;Harold Ramirez;0,9988
Todd Stottlemyre;1;Terry Mulholland;0,9996
Todd Stottlemyre;2;Tim Wakefield;0,9991
Todd Stottlemyre;3;Anthony Reyes;0,9991
Todd Stottlemyre;4;Flint Rhem;0,9991
Todd Stottlemyre;5;Mark Davidson;0,9991
Les Straker;1;Lane Adams;1,0
Les Straker;2;Bobby Morgan;1,0
Les Straker;3;Chris Young;1,0
Les Straker;4;Brent Morel;1,0
Les Straker;5;Pat Moran;1,0
Doug Strange;1;Hal Newhouser;0,9999
Doug Strange;2;Frank Taveras;0,994
Doug Strange;3;George Kottaras;0,9912
Doug Strange;4;John Rodriguez;0,9818
Doug Strange;5;Duffy Dyer;0,9794
Sammy Strang;1;Lane Adams;1,0
Sammy Strang;2;Bobby Morgan;1,0
Sammy Strang;3;Chris Young;1,0
Sammy Strang;4;Brent Morel;1,0
Sammy Strang;5;Pat Moran;1,0
Stephen Strasburg;1;Gio Gonzalez;0,9999
Stephen Strasburg;2;Adam Wainwright;0,9996
Stephen Strasburg;3;Mike Flanagan;0,9994
Stephen Strasburg;4;Lance Lynn;0,9992
Stephen Strasburg;5;Rube Marquard;0,9986
Felton Stratton;1;Jack Matchett;1,0
Felton Stratton;2;Ossee Schrecongost;0,9887
Felton Stratton;3;Luis Rivera;0,9887
Felton Stratton;4;Nick Senzel;0,9859
Felton Stratton;5;Raymond Taylor;0,9859
Scott Stratton;1;Bobby Bonds;0,9944
Scott Stratton;2;Bruce Benedict;0,9914
Scott Stratton;3;Rick Monday;0,9774
Scott Stratton;4;Dan Johnson;0,9693
Scott Stratton;5;Poindexter Williams;0,9685
Darryl Strawberry;1;Willie McCovey;0,9974
Darryl Strawberry;2;Jorge Polanco;0,9973
Darryl Strawberry;3;Cal Raleigh;0,9963
Darryl Strawberry;4;Gary Matthews;0,995
Darryl Strawberry;5;Roberto Perez;0,9947
Myles Straw;1;Greg Gross;0,9946
Myles Straw;2;Jayson Nix;0,9919
Myles Straw;3;Carlos Zambrano;0,9898
Myles Straw;4;John Cangelosi;0,9887
Myles Straw;5;Steven Souza;0,9886
Sam Streeter;1;Jim Morrison;1,0
Sam Streeter;2;Jeff Cirillo;1,0
Sam Streeter;3;Alvaro Espinoza;0,9934
Sam Streeter;4;Doug Mirabelli;0,9922
Sam Streeter;5;Matt Tolbert;0,992
George Strickland;1;Sam Agnew;1,0
George Strickland;2;Joe Zdeb;1,0
George Strickland;3;Steve Brady;0,9978
George Strickland;4;Hippo Vaughn;0,9978
George Strickland;5;Frank Blake;0,9978
Joe Strong;1;Willie Jefferson;1,0
Joe Strong;2;Pat Crawford;1,0
Joe Strong;3;Jose Morales;1,0
Joe Strong;4;Jim Price;1,0
Joe Strong;5;Erik Gonzalez;1,0
Ted Strong;1;Gary Carter;0,9957
Ted Strong;2;Dusty Baker;0,995
Ted Strong;3;Edgardo Alfonzo;0,9914
Ted Strong;4;Zoilo Versalles;0,9912
Ted Strong;5;J. T. Snow;0,9905
Amos Strunk;1;Lou Dials;0,9514
Amos Strunk;2;Avelino Cañizares;0,9487
Amos Strunk;3;Cesar Izturis;0,9463
Amos Strunk;4;Ed Burns;0,9405
Amos Strunk;5;Willy Taveras;0,9357
Dick Stuart;1;Jim McCormick;0,996
Dick Stuart;2;Brooks Conrad;0,9882
Dick Stuart;3;Joseph Herr;0,9882
Dick Stuart;4;Jarren Duran;0,9882
Dick Stuart;5;Jim Anderson;0,9882
Drew Stubbs;1;Luis Rivas;0,9837
Drew Stubbs;2;Dick Tracewski;0,9708
Drew Stubbs;3;Otto Miller;0,9663
Drew Stubbs;4;Johnny Hopp;0,9641
Drew Stubbs;5;Jeff Francoeur;0,9608
Franklin Stubbs;1;Tommy Davis;0,9785
Franklin Stubbs;2;Delino DeShields;0,9722
Franklin Stubbs;3;Chester Williams;0,9715
Franklin Stubbs;4;Joe Adcock;0,966
Franklin Stubbs;5;Mark Koenig;0,9593
John Stuper;1;Jerry Zimmerman;1,0
John Stuper;2;Roy Roberts;1,0
John Stuper;3;Spencer Adams;1,0
John Stuper;4;Andre Robertson;1,0
John Stuper;5;Mark Davidson;1,0
Tom Sturdivant;1;Wilson Valdez;1,0
Tom Sturdivant;2;Ed Romero;0,9998
Tom Sturdivant;3;Jim Rooker;0,9998
Tom Sturdivant;4;Edwin Jackson;0,9993
Tom Sturdivant;5;Jonathan Sanchez;0,9991
Johnny Sturm;1;Charles Zimmer;0,9954
Johnny Sturm;2;Joe Cronin;0,9947
Johnny Sturm;3;Charlie Hamburg;0,9923
Johnny Sturm;4;Jimmy Ryan;0,9923
Johnny Sturm;5;Pete Fox;0,9875
Eugenio Suarez;1;Jonah Heim;0,9968
Eugenio Suarez;2;Travis d'Arnaud;0,9963
Eugenio Suarez;3;Alex Gonzalez;0,9953
Eugenio Suarez;4;Duke Snider;0,9941
Eugenio Suarez;5;Bob Elliott;0,9936
Billy Sullivan;1;Patsy Tebeau;0,991
Billy Sullivan;2;Steve Nicosia;0,9706
Billy Sullivan;3;Silver King;0,9666
Billy Sullivan;4;Dominic Canzone;0,9536
Billy Sullivan;5;Rats Henderson;0,9408
Billy Sullivan;1;Jim Wohlford;0,9833
Billy Sullivan;2;Trayce Thompson;0,9785
Billy Sullivan;3;Mickey Tettleton;0,9737
Billy Sullivan;4;Dick Allen;0,9728
Billy Sullivan;5;Jo-Jo White;0,9712
Cory Sullivan;1;Tim Hudson;0,9983
Cory Sullivan;2;Mike Hampton;0,998
Cory Sullivan;3;Russ Ortiz;0,9975
Cory Sullivan;4;Josh Harrison;0,9967
Cory Sullivan;5;Brandon Webb;0,9962
Homer Summa;1;Bobby Morgan;1,0
Homer Summa;2;Chris Young;1,0
Homer Summa;3;Brent Morel;1,0
Homer Summa;4;Pat Moran;1,0
Homer Summa;5;Tommie Aaron;1,0
Champ Summers;1;Curt Casali;1,0
Champ Summers;2;Jhoulys Chacin;1,0
Champ Summers;3;Luis Tiant;1,0
Champ Summers;4;Hideo Nomo;1,0
Champ Summers;5;Eric McNair;1,0
Ed Summers;1;Junior Ortiz;1,0
Ed Summers;2;Tracy Woodson;0,9978
Ed Summers;3;Bob Turley;0,9977
Ed Summers;4;John Denny;0,9973
Ed Summers;5;Robert Gaston;0,9965
Billy Sunday;1;Bob Harvey;0,9902
Billy Sunday;2;Bill Mueller;0,9851
Billy Sunday;3;Ben Revere;0,9838
Billy Sunday;4;Smoky Burgess;0,9832
Billy Sunday;5;Artie Wilson;0,9822
Jim Sundberg;1;Luther Farrell;0,9978
Jim Sundberg;2;Brian Downing;0,9941
Jim Sundberg;3;Keith Hernandez;0,9895
Jim Sundberg;4;David Wright;0,9895
Jim Sundberg;5;Lloyd Moseby;0,9889
Jeff Suppan;1;David Dellucci;0,9973
Jeff Suppan;2;Don Kelly;0,9871
Jeff Suppan;3;Mike Cuellar;0,9809
Jeff Suppan;4;Clay Bellinger;0,9794
Jeff Suppan;5;Luis Polonia;0,9792
B. J. Surhoff;1;Adam Kennedy;0,9921
B. J. Surhoff;2;Javier Baez;0,992
B. J. Surhoff;3;Josh Bell;0,9794
B. J. Surhoff;4;Mike Pagliarulo;0,9751
B. J. Surhoff;5;Fred Wilson;0,9727
Andrew Susac;1;Travis Snider;1,0
Andrew Susac;2;Josh Willingham;1,0
Andrew Susac;3;Art Wilson;0,9998
Andrew Susac;4;Barry Foote;0,9995
Andrew Susac;5;Joe Hatten;0,9993
Rick Sutcliffe;1;Oscar Taveras;0,9945
Rick Sutcliffe;2;Kevin Cash;0,9727
Rick Sutcliffe;3;Cocaína García;0,9688
Rick Sutcliffe;4;Keon Broxton;0,9688
Rick Sutcliffe;5;Jose Santiago;0,9688
Elmer Sutcliffe;1;Mike Benjamin;1,0
Elmer Sutcliffe;2;Dion James;0,9951
Elmer Sutcliffe;3;Harvey Kuenn;0,9951
Elmer Sutcliffe;4;Frank Russell;0,9942
Elmer Sutcliffe;5;LaMonte Wade;0,9942
Bruce Sutter;1;Jerry Zimmerman;1,0
Bruce Sutter;2;Roy Roberts;1,0
Bruce Sutter;3;Spencer Adams;1,0
Bruce Sutter;4;Andre Robertson;1,0
Bruce Sutter;5;Mark Davidson;1,0
Mule Suttles;1;Hank Greenberg;0,9974
Mule Suttles;2;Fred McGriff;0,9973
Mule Suttles;3;Hideki Matsui;0,9945
Mule Suttles;4;Tom Tresh;0,9942
Mule Suttles;5;Jim Edmonds;0,9937
Don Sutton;1;Catfish Hunter;0,9992
Don Sutton;2;Jon Lester;0,9991
Don Sutton;3;Kevin Millwood;0,9991
Don Sutton;4;Bruce Kison;0,9989
Don Sutton;5;Vida Blue;0,9985
Ichiro Suzuki;1;Charlie Gehringer;0,989
Ichiro Suzuki;2;Duffy Lewis;0,9888
Ichiro Suzuki;3;Devon White;0,9836
Ichiro Suzuki;4;Billy Cox;0,9798
Ichiro Suzuki;5;Dick Bartell;0,9795
Kurt Suzuki;1;Jose Cruz;0,9104
Kurt Suzuki;2;Bill North;0,8932
Kurt Suzuki;3;Jonny Gomes;0,8924
Kurt Suzuki;4;Malvin Powell;0,8924
Kurt Suzuki;5;Dwayne Hosey;0,8924
Seiya Suzuki;1;Juan Gonzalez;0,9894
Seiya Suzuki;2;Dan Ford;0,9883
Seiya Suzuki;3;Wander Franco;0,9862
Seiya Suzuki;4;Jason Lane;0,9845
Seiya Suzuki;5;Craig Monroe;0,9838
Dansby Swanson;1;Elston Howard;0,9891
Dansby Swanson;2;Jermaine Dye;0,9884
Dansby Swanson;3;Bill Doran;0,9856
Dansby Swanson;4;Jhonny Peralta;0,9853
Dansby Swanson;5;Tommy Henrich;0,9818
George Sweatt;1;Frank Warfield;0,9962
George Sweatt;2;Larry Kopf;0,9955
George Sweatt;3;Alejandro Oms;0,9943
George Sweatt;4;George LaChance;0,9916
George Sweatt;5;Steve Finley;0,9907
Mark Sweeney;1;Nate Schierholtz;0,9953
Mark Sweeney;2;Alex Call;0,9897
Mark Sweeney;3;Marius Russo;0,9857
Mark Sweeney;4;Sam Leslie;0,9848
Mark Sweeney;5;Vic Davalillo;0,9821
Mike Sweeney;1;Craig Grebeck;1,0
Mike Sweeney;2;Kirby Higbe;1,0
Mike Sweeney;3;Ron Jackson;1,0
Mike Sweeney;4;Sheriff Blake;1,0
Mike Sweeney;5;Bob Maier;1,0
Trey Sweeney;1;Jose Cruz;0,9769
Trey Sweeney;2;Bill North;0,9411
Trey Sweeney;3;Gus Mancuso;0,9384
Trey Sweeney;4;Bill Dahlen;0,9381
Trey Sweeney;5;Vinnie Pasquantino;0,9229
Bill Swift;1;Keith Mitchell;1,0
Bill Swift;2;Jose Morales;1,0
Bill Swift;3;Hank Wyse;1,0
Bill Swift;4;Jorge Alfaro;1,0
Bill Swift;5;Henry McHenry;1,0
Bob Swift;1;Dylan Carlson;0,9895
Bob Swift;2;Manny Pina;0,985
Bob Swift;3;Mike LaValliere;0,9735
Bob Swift;4;Tyler White;0,9644
Bob Swift;5;Erv Dusak;0,964
Blake Swihart;1;Curt Casali;1,0
Blake Swihart;2;Jhoulys Chacin;1,0
Blake Swihart;3;Luis Tiant;1,0
Blake Swihart;4;Hideo Nomo;1,0
Blake Swihart;5;Eric McNair;1,0
Nick Swisher;1;Dillon Dingler;0,9729
Nick Swisher;2;Joe Morgan;0,9661
Nick Swisher;3;Lou Whitaker;0,9661
Nick Swisher;4;Leody Taveras;0,9609
Nick Swisher;5;Christian Yelich;0,9547
Ron Swoboda;1;Charlie Jamieson;0,9898
Ron Swoboda;2;Charlie Moore;0,9885
Ron Swoboda;3;Terry Puhl;0,9871
Ron Swoboda;4;Marshall Riddle;0,9836
Ron Swoboda;5;Dalton Jones;0,9836
Noah Syndergaard;1;Joaquin Andujar;0,9999
Noah Syndergaard;2;Blue Moon Odom;0,9998
Noah Syndergaard;3;Jason Marquis;0,9997
Noah Syndergaard;4;Tim Belcher;0,9997
Noah Syndergaard;5;John Lackey;0,9996
Jose Tabata;1;Keith Mitchell;1,0
Jose Tabata;2;Jose Morales;1,0
Jose Tabata;3;Hank Wyse;1,0
Jose Tabata;4;Jorge Alfaro;1,0
Jose Tabata;5;Henry McHenry;1,0
Pat Tabler;1;Lee Meadows;1,0
Pat Tabler;2;Brian Banks;1,0
Pat Tabler;3;Will Benson;0,9995
Pat Tabler;4;Mike Easler;0,9995
Pat Tabler;5;Dave May;0,9995
Earl Taborn;1;Luis Castillo;0,9965
Earl Taborn;2;Wade Johnston;0,9958
Earl Taborn;3;George McAllister;0,9954
Earl Taborn;4;Lady Baldwin;0,9943
Earl Taborn;5;Billy Myers;0,9914
So Taguchi;1;Rosy Ryan;0,9856
So Taguchi;2;Brandon Woodruff;0,9849
So Taguchi;3;Travis Wood;0,9836
So Taguchi;4;Bobby Kielty;0,9776
So Taguchi;5;Greg Myers;0,9685
Lee Tannehill;1;Dave Orr;1,0
Lee Tannehill;2;Romy Gonzalez;1,0
Lee Tannehill;3;Harold Ramirez;0,9988
Lee Tannehill;4;Walter Johnson;0,9959
Lee Tannehill;5;Kosuke Fukudome;0,9958
Kevin Tapani;1;Jerry Zimmerman;1,0
Kevin Tapani;2;Roy Roberts;1,0
Kevin Tapani;3;Spencer Adams;1,0
Kevin Tapani;4;Mark Davidson;1,0
Kevin Tapani;5;Bruce Sutter;1,0
Raimel Tapia;1;José Caballero;0,9959
Raimel Tapia;2;Dave Ricketts;0,9959
Raimel Tapia;3;Matt Duffy;0,9938
Raimel Tapia;4;F. P. Santangelo;0,9927
Raimel Tapia;5;Johnny Hayes;0,9927
Tony Tarasco;1;Bobby Morgan;1,0
Tony Tarasco;2;Chris Young;1,0
Tony Tarasco;3;Brent Morel;1,0
Tony Tarasco;4;Pat Moran;1,0
Tony Tarasco;5;Tommie Aaron;1,0
Jose Tartabull;1;Country Brown;1,0
Jose Tartabull;2;Junior Spivey;1,0
Jose Tartabull;3;Bob Hazle;1,0
Jose Tartabull;4;Ed Finney;0,9935
Jose Tartabull;5;Kelly Stinnett;0,9902
Fernando Tatis;1;Leon Ruffin;0,9853
Fernando Tatis;2;Ken Griffey;0,9783
Fernando Tatis;3;Alexei Ramirez;0,9772
Fernando Tatis;4;Billy Butler;0,9455
Fernando Tatis;5;Paul Lo Duca;0,9408
Fernando Tatis;1;Milton Bradley;0,989
Fernando Tatis;2;Chris Snyder;0,9885
Fernando Tatis;3;Steve Yeager;0,9861
Fernando Tatis;4;Jay Buhner;0,9856
Fernando Tatis;5;Willie McCovey;0,9855
Ed Taubensee;1;Steve Trout;1,0
Ed Taubensee;2;Mark Clark;1,0
Ed Taubensee;3;Johnny Morrison;1,0
Ed Taubensee;4;Rob Butler;1,0
Ed Taubensee;5;Aaron Cook;1,0
Frank Taveras;1;Hal Newhouser;0,9945
Frank Taveras;2;Doug Strange;0,994
Frank Taveras;3;Jeff Branson;0,9909
Frank Taveras;4;Casey Kotchman;0,9896
Frank Taveras;5;John Rodriguez;0,9891
Leody Taveras;1;Willy Adames;0,986
Leody Taveras;2;Christian Yelich;0,9814
Leody Taveras;3;Lou Whitaker;0,979
Leody Taveras;4;Brad Hawpe;0,968
Leody Taveras;5;Joe Morgan;0,964
Oscar Taveras;1;Rick Sutcliffe;0,9945
Oscar Taveras;2;Kevin Cash;0,9869
Oscar Taveras;3;Rod Barajas;0,9738
Oscar Taveras;4;Jose Santiago;0,9657
Oscar Taveras;5;Keon Broxton;0,9657
Willy Taveras;1;Mickey Stanley;0,9795
Willy Taveras;2;Quincy Trouppe;0,978
Willy Taveras;3;Joe Evans;0,9717
Willy Taveras;4;Tommy Helms;0,9553
Willy Taveras;5;Steve Sax;0,9548
Candy Jim Taylor;1;Austin Slater;0,9995
Candy Jim Taylor;2;F. P. Santangelo;0,9929
Candy Jim Taylor;3;Johnny Hayes;0,9929
Candy Jim Taylor;4;Joe DeMaestri;0,9919
Candy Jim Taylor;5;Steve Trout;0,9919
Chris Taylor;1;Mark McGwire;0,9939
Chris Taylor;2;Jason Giambi;0,9892
Chris Taylor;3;Don Buford;0,9884
Chris Taylor;4;Pete Reiser;0,9864
Chris Taylor;5;Carlos Ruiz;0,9844
Harry Taylor;1;Heavy Johnson;0,997
Harry Taylor;2;Otto Briggs;0,9969
Harry Taylor;3;Zack Wheat;0,9959
Harry Taylor;4;Willie Jones;0,9945
Harry Taylor;5;Omar Moreno;0,9911
Johnny Taylor;1;Rick Wrona;1,0
Johnny Taylor;2;Jimmy Ring;1,0
Johnny Taylor;3;Jim Ray Hart;1,0
Johnny Taylor;4;Bill Sherdel;1,0
Johnny Taylor;5;Shogo Akiyama;1,0
Michael Taylor;1;Keon Broxton;0,989
Michael Taylor;2;Jose Santiago;0,989
Michael Taylor;3;Cocaína García;0,989
Michael Taylor;4;Eric Thames;0,9844
Michael Taylor;5;Kelly Shoppach;0,9817
Raymond Taylor;1;Ed Young;1,0
Raymond Taylor;2;Nick Senzel;1,0
Raymond Taylor;3;Jake Burger;1,0
Raymond Taylor;4;Mickey Klutts;1,0
Raymond Taylor;5;Roy Partlow;0,9889
Ron Taylor;1;Greg Allen;1,0
Ron Taylor;2;Kevin McGlinchy;1,0
Ron Taylor;3;Roger McDowell;1,0
Ron Taylor;4;A. J. Burnett;1,0
Ron Taylor;5;Matt Harrison;1,0
Tommy Taylor;1;Willie Jefferson;1,0
Tommy Taylor;2;Pat Crawford;1,0
Tommy Taylor;3;Henry Wright;1,0
Tommy Taylor;4;Jim Price;1,0
Tommy Taylor;5;Curtis Pride;1,0
Tony Taylor;1;Ed Charles;0,995
Tony Taylor;2;Del Ennis;0,9941
Tony Taylor;3;Charlie Deal;0,9839
Tony Taylor;4;Bill Bradford;0,972
Tony Taylor;5;Enos Cabell;0,9603
Tyrone Taylor;1;Mark Canha;0,9555
Tyrone Taylor;2;Bob Lemon;0,9484
Tyrone Taylor;3;Chris Iannetta;0,9355
Tyrone Taylor;4;Howard Johnson;0,9347
Tyrone Taylor;5;Andy Etchebarren;0,9325
Zack Taylor;1;Tommy Griffith;0,9663
Zack Taylor;2;Tom Daly;0,9623
Zack Taylor;3;Felton Snow;0,9366
Zack Taylor;4;Toussaint Allen;0,9304
Zack Taylor;5;Jean Segura;0,93
Birdie Tebbetts;1;Bob Didier;1,0
Birdie Tebbetts;2;Pete Conway;0,9979
Birdie Tebbetts;3;Hippo Vaughn;0,9978
Birdie Tebbetts;4;Steve Brady;0,9978
Birdie Tebbetts;5;Hal Wagner;0,9917
Patsy Tebeau;1;Billy Sullivan;0,991
Patsy Tebeau;2;Steve Nicosia;0,9807
Patsy Tebeau;3;Silver King;0,9716
Patsy Tebeau;4;Rats Henderson;0,9674
Patsy Tebeau;5;Mike Yastrzemski;0,961
Julio Teheran;1;Greg Allen;1,0
Julio Teheran;2;Kevin McGlinchy;1,0
Julio Teheran;3;Roger McDowell;1,0
Julio Teheran;4;A. J. Burnett;1,0
Julio Teheran;5;Matt Harrison;1,0
Mark Teixeira;1;Dave Winfield;0,9919
Mark Teixeira;2;Jackie Robinson;0,991
Mark Teixeira;3;Travis Fryman;0,9872
Mark Teixeira;4;Jorge Posada;0,9872
Mark Teixeira;5;Jim Gilliam;0,9856
Miguel Tejada;1;Curt Welch;0,9961
Miguel Tejada;2;Frank White;0,9916
Miguel Tejada;3;Sam Crawford;0,9885
Miguel Tejada;4;Whitey Kurowski;0,9866
Miguel Tejada;5;Terry Pendleton;0,9831
Ruben Tejada;1;Lee Tinsley;1,0
Ruben Tejada;2;Jim McAnany;1,0
Ruben Tejada;3;Leniel Hooker;1,0
Ruben Tejada;4;James Outman;1,0
Ruben Tejada;5;Bernie Neis;1,0
Kent Tekulve;1;Bobby Morgan;1,0
Kent Tekulve;2;Chris Young;1,0
Kent Tekulve;3;Brent Morel;1,0
Kent Tekulve;4;Pat Moran;1,0
Kent Tekulve;5;Tommie Aaron;1,0
Rowdy Tellez;1;Juan Yepez;0,9965
Rowdy Tellez;2;Jake Bauers;0,9912
