Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Claude Raymond;2;Todd Coffey;0,9562
Claude Raymond;3;Todd Wellemeyer;0,9463
Claude Raymond;4;Hank Wyse;0,9379
Claude Raymond;5;Preacher Henry;0,9364
Claude Ritchey;1;Brad Wilkerson;0,9792
Claude Ritchey;2;Dennis Springer;0,9769
Claude Ritchey;3;George Whitted;0,9672
Claude Ritchey;4;Ozzie Virgil;0,9666
Claude Ritchey;5;Chad Wallach;0,9657
Claudell Washington;1;Mark Salas;0,8742
Claudell Washington;2;Horacio Pina;0,868
Claudell Washington;3;Bob Grim;0,8576
Claudell Washington;4;John Russell;0,8395
Claudell Washington;5;Howie Fox;0,8314
Claudio Vargas;1;Mike Magnante;0,9734
Claudio Vargas;2;Les Moss;0,9648
Claudio Vargas;3;Juan Nicasio;0,9037
Claudio Vargas;4;Calvin Schiraldi;0,893
Claudio Vargas;5;Tom Morgan;0,8889
Clay Buchholz;1;Charlie Hargreaves;0,9767
Clay Buchholz;2;John Kerr;0,9754
Clay Buchholz;3;Devin Mesoraco;0,9671
Clay Buchholz;4;Scot Shields;0,9551
Clay Buchholz;5;Mike Tauchman;0,9491
Clay Carroll;1;Luke Walker;0,9398
Clay Carroll;2;Don Carman;0,9348
Clay Carroll;3;Ed Heusser;0,9309
Clay Carroll;4;Duane Pillette;0,9271
Clay Carroll;5;Bill Hart;0,9234
Clay Dalrymple;1;George Decker;0,9604
Clay Dalrymple;2;Joe Lis;0,955
Clay Dalrymple;3;Eddie Pellagrini;0,9509
Clay Dalrymple;4;Ray Morgan;0,9459
Clay Dalrymple;5;Bill Carrigan;0,9457
Clay Holmes;1;Bill Stafford;0,9407
Clay Holmes;2;Travis d'Arnaud;0,9356
Clay Holmes;3;Eddie Guardado;0,9345
Clay Holmes;4;Neal Cotts;0,9173
Clay Holmes;5;Dennis Cook;0,8993
Clay Kirby;1;Andy High;0,9237
Clay Kirby;2;Milt Cuyler;0,9153
Clay Kirby;3;Willie Powell;0,9127
Clay Kirby;4;Alex Carrasquel;0,908
Clay Kirby;5;Jason Isringhausen;0,9024
Clayton Kershaw;1;Floyd Robinson;0,9261
Clayton Kershaw;2;Louis Miller;0,9213
Clayton Kershaw;3;Dee Fondy;0,9146
Clayton Kershaw;4;Jake Wade;0,8579
Clayton Kershaw;5;Geovany Soto;0,8544
Clayton Richard;1;Chris Bando;0,8888
Clayton Richard;2;Lou Boudreau;0,8834
Clayton Richard;3;Bobby Darwin;0,8787
Clayton Richard;4;Harry McIntire;0,8785
Clayton Richard;5;Mike Rivera;0,8774
Clem Labine;1;Jimmy Key;0,8597
Clem Labine;2;Jim Beattie;0,8545
Clem Labine;3;Red Munger;0,8291
Clem Labine;4;Cliff Politte;0,8251
Clem Labine;5;Juan Acevedo;0,8235
Cleon Jones;1;Jake Gibbs;0,9394
Cleon Jones;2;Ross Gload;0,9186
Cleon Jones;3;Sean Rodriguez;0,9113
Cleon Jones;4;George Suggs;0,8987
Cleon Jones;5;C. J. Wilson;0,8839
Clete Boyer;1;Jim Tobin;0,8889
Clete Boyer;2;David Newhan;0,8853
Clete Boyer;3;Thurman Munson;0,8258
Clete Boyer;4;Sandy Consuegra;0,8184
Clete Boyer;5;Juan Guzman;0,8162
Cliff Bell;1;Dave Chalk;0,8671
Cliff Bell;2;Steve Cishek;0,8611
Cliff Bell;3;Duane Josephson;0,8513
Cliff Bell;4;Chris Stynes;0,8449
Cliff Bell;5;Pete Burnside;0,8427
Cliff Carroll;1;Dave Dravecky;0,9491
Cliff Carroll;2;Rosy Ryan;0,937
Cliff Carroll;3;Tex Hughson;0,9354
Cliff Carroll;4;Mike Smithson;0,9319
Cliff Carroll;5;Gene Mauch;0,927
Cliff Carter;1;Grover Lowdermilk;0,971
Cliff Carter;2;Noe Ramirez;0,9586
Cliff Carter;3;Rex Hudler;0,9546
Cliff Carter;4;Tim Mayza;0,9515
Cliff Carter;5;Carlos Reyes;0,9515
Cliff Fannin;1;Paul Householder;0,9996
Cliff Fannin;2;Earl Johnson;0,9912
Cliff Fannin;3;Francisco Cervelli;0,9823
Cliff Fannin;4;Chris Sale;0,9713
Cliff Fannin;5;Ryan Dempster;0,9437
Cliff Floyd;1;Joe Glenn;0,9577
Cliff Floyd;2;Shawn Estes;0,9042
Cliff Floyd;3;Jack Harper;0,9009
Cliff Floyd;4;Buster Haywood;0,8886
Cliff Floyd;5;Brian McRae;0,8838
Cliff Heathcote;1;Bobby Seay;0,9658
Cliff Heathcote;2;Gordon Jones;0,9406
Cliff Heathcote;3;Nate Jones;0,9338
Cliff Heathcote;4;Brandon Phillips;0,9327
Cliff Heathcote;5;Wei-Yin Chen;0,9261
Cliff Johnson;1;Al Nixon;0,9422
Cliff Johnson;2;Dave Collins;0,9338
Cliff Johnson;3;Howie Fox;0,9193
Cliff Johnson;4;Matt Harvey;0,906
Cliff Johnson;5;Brian Johnson;0,8821
Cliff Lee;1;Kerry Ligtenberg;0,945
Cliff Lee;2;Mario Mendoza;0,9183
Cliff Lee;3;Shawn Boskie;0,9177
Cliff Lee;4;Bryan Rekar;0,9127
Cliff Lee;5;Jose Gonzalez;0,9118
Cliff Melton;1;Jeremy Bonderman;0,9358
Cliff Melton;2;Johnny Vander Meer;0,9288
Cliff Melton;3;Al Bumbry;0,9071
Cliff Melton;4;Ken Boswell;0,9054
Cliff Melton;5;Al Fitzmorris;0,8723
Cliff Pennington;1;Ed Phelps;0,9405
Cliff Pennington;2;Rob Wilfong;0,9313
Cliff Pennington;3;Pedro Borbon;0,9301
Cliff Pennington;4;Ehire Adrianza;0,928
Cliff Pennington;5;George Susce;0,9207
Cliff Politte;1;Bruce Sutter;0,9293
Cliff Politte;2;Lave Cross;0,92
Cliff Politte;3;Wally Moon;0,9106
Cliff Politte;4;Aaron Cook;0,9069
Cliff Politte;5;Hector Neris;0,9003
Clint Barmes;1;Mike Mohler;0,9639
Clint Barmes;2;Parnell Woods;0,9232
Clint Barmes;3;Barney Morris;0,8813
Clint Barmes;4;Jo-Jo White;0,8791
Clint Barmes;5;Brandon Duckworth;0,8741
Clint Brown;1;Curtis Henderson;0,9526
Clint Brown;2;Don Lee;0,9282
Clint Brown;3;Robert Machado;0,8872
Clint Brown;4;Craig Gentry;0,8639
Clint Brown;5;Joe Moeller;0,8614
Clint Courtney;1;Mike Tauchman;0,9973
Clint Courtney;2;Blake Parker;0,9956
Clint Courtney;3;Sean Doolittle;0,9956
Clint Courtney;4;Joe Thatcher;0,9956
Clint Courtney;5;Luis Ayala;0,9956
Clint Hurdle;1;Tex Hughson;0,9798
Clint Hurdle;2;Dave Dravecky;0,9775
Clint Hurdle;3;Lou Klimchock;0,9773
Clint Hurdle;4;Greasy Neale;0,9676
Clint Hurdle;5;Brian Dorsett;0,9609
Clint Thomas;1;Gary Woods;0,871
Clint Thomas;2;John Lannan;0,8684
Clint Thomas;3;Joe Sambito;0,8666
Clint Thomas;4;Mat Latos;0,8652
Clint Thomas;5;Glen Hobbie;0,8586
Clyde Barnhart;1;Lefty Grove;0,9431
Clyde Barnhart;2;Joe Page;0,9315
Clyde Barnhart;3;Rafael Ortega;0,9152
Clyde Barnhart;4;Tim Murnane;0,911
Clyde Barnhart;5;Gerald Laird;0,9077
Clyde Engle;1;Glenn Davis;0,9693
Clyde Engle;2;Zollie Wright;0,9582
Clyde Engle;3;Joe Magrane;0,9553
Clyde Engle;4;Gene Richards;0,9515
Clyde Engle;5;Richard Bleier;0,9513
Clyde Kluttz;1;Ed Stein;0,8936
Clyde Kluttz;2;Kurt Bevacqua;0,8849
Clyde Kluttz;3;Chris Sabo;0,8691
Clyde Kluttz;4;Tony Taylor;0,8574
Clyde Kluttz;5;Bob Clarke;0,8558
Clyde Manion;1;Matt Mantei;0,9491
Clyde Manion;2;George Sherrill;0,9474
Clyde Manion;3;Chad Fox;0,9457
Clyde Manion;4;Michael Cuddyer;0,9315
Clyde Manion;5;Tim Byrdak;0,927
Clyde McCullough;1;Woody Woodward;0,9266
Clyde McCullough;2;Rusty Torres;0,915
Clyde McCullough;3;Matt Olson;0,8939
Clyde McCullough;4;Benny Kauff;0,8739
Clyde McCullough;5;Steve Nicosia;0,8619
Clyde Milan;1;Jake Miller;0,9079
Clyde Milan;2;Bob Scheffing;0,8768
Clyde Milan;3;Jim Tobin;0,8719
Clyde Milan;4;Sandy Consuegra;0,8497
Clyde Milan;5;Bing Miller;0,8453
Clyde Shoun;1;Jose Rijo;0,9308
Clyde Shoun;2;Rod Beck;0,9263
Clyde Shoun;3;Kirby Higbe;0,9175
Clyde Shoun;4;Torey Lovullo;0,8922
Clyde Shoun;5;Grover Hartley;0,8921
Clyde Spearman;1;Tom Brown;0,9591
Clyde Spearman;2;Alex Ochoa;0,9457
Clyde Spearman;3;Jeff Mathis;0,9445
Clyde Spearman;4;Steve O'Neill;0,9357
Clyde Spearman;5;Donn Pall;0,9339
Clyde Sukeforth;1;Scott Bailes;0,93
Clyde Sukeforth;2;Ruben Sierra;0,8954
Clyde Sukeforth;3;Kaiser Wilhelm;0,8857
Clyde Sukeforth;4;Max Alvis;0,8851
Clyde Sukeforth;5;Jerry Terrell;0,8753
Clyde Vollmer;1;Jack Warhop;0,9565
Clyde Vollmer;2;Ron Davis;0,9094
Clyde Vollmer;3;Joey Eischen;0,8983
Clyde Vollmer;4;Ross Ohlendorf;0,8871
Clyde Vollmer;5;Ty Cline;0,886
Clyde Wright;1;Mike Sadek;0,8694
Clyde Wright;2;Geno Petralli;0,8572
Clyde Wright;3;John Henry Johnson;0,8481
Clyde Wright;4;Juan Guzman;0,8277
Clyde Wright;5;Lee Grissom;0,8252
Coco Crisp;1;Jaime Navarro;0,9187
Coco Crisp;2;Jim Roland;0,8687
Coco Crisp;3;Toussaint Allen;0,85
Coco Crisp;4;Al Spalding;0,8449
Coco Crisp;5;Bryse Wilson;0,8437
Cody Bellinger;1;Mike Perez;0,9515
Cody Bellinger;2;Jimmy Jones;0,9388
Cody Bellinger;3;Crush Holloway;0,9383
Cody Bellinger;4;Shawn Armstrong;0,9366
Cody Bellinger;5;Burke Badenhop;0,9338
Cody Ransom;1;Jose Trevino;0,9329
Cody Ransom;2;Tom Kinslow;0,9268
Cody Ransom;3;Al Nixon;0,876
Cody Ransom;4;Dave Bush;0,865
Cody Ransom;5;Jose Guzman;0,8577
Cody Ross;1;Willie Calhoun;0,9783
Cody Ross;2;Johnny Burnett;0,976
Cody Ross;3;Joe Astroth;0,9747
Cody Ross;4;Eddie Pellagrini;0,9745
Cody Ross;5;Ray Morgan;0,9745
Colby Lewis;1;Fred Kendall;0,8822
Colby Lewis;2;Harold Treadwell;0,8761
Colby Lewis;3;Biff Pocoroba;0,8725
Colby Lewis;4;Burke Badenhop;0,8572
Colby Lewis;5;Yimi Garcia;0,8572
Colby Rasmus;1;John Coleman;0,9679
Colby Rasmus;2;George Toporcer;0,9561
Colby Rasmus;3;Juan Lagares;0,9436
Colby Rasmus;4;Pinch Thomas;0,9279
Colby Rasmus;5;Felipe Sierra;0,9137
Cole Hamels;1;Nick Masset;0,9281
Cole Hamels;2;Doug Sisk;0,9178
Cole Hamels;3;Dillon Gee;0,8981
Cole Hamels;4;Trevor Rosenthal;0,8955
Cole Hamels;5;Earl Caldwell;0,888
Collin McHugh;1;Bruce Hurst;0,9312
Collin McHugh;2;Chico Salmon;0,9293
Collin McHugh;3;Jay Gibbons;0,9146
Collin McHugh;4;Woodie Fryman;0,8938
Collin McHugh;5;Dutch Henry;0,8938
Con Daily;1;Pete Coscarart;0,9046
Con Daily;2;Mickey Lolich;0,8997
Con Daily;3;Fielder Jones;0,8935
Con Daily;4;Bob Ferguson;0,8856
Con Daily;5;Fernando Tatis;0,8825
Connie Day;1;Chad Curtis;0,9358
Connie Day;2;Chris Coghlan;0,9041
Connie Day;3;T. J. Brown;0,8977
Connie Day;4;Corey Kluber;0,8939
Connie Day;5;Tony Castillo;0,8911
Connie Johnson;1;Ross Ohlendorf;0,961
Connie Johnson;2;Jack Warhop;0,9406
Connie Johnson;3;Mike Kekich;0,9136
Connie Johnson;4;Earl Johnson;0,892
Connie Johnson;5;Jeff Brantley;0,8915
Connie Mack;1;Travis Snider;0,9449
Connie Mack;2;Alex Ochoa;0,9349
Connie Mack;3;Frank Demaree;0,9196
Connie Mack;4;Craig Monroe;0,9165
Connie Mack;5;Hal Gregg;0,8925
Connie Rector;1;Heinie Peitz;0,9614
Connie Rector;2;Max Manning;0,9428
Connie Rector;3;Brad Havens;0,9425
Connie Rector;4;Dave Tobik;0,9425
Connie Rector;5;Dallas Green;0,9368
Connie Ryan;1;Babe Pinelli;0,9667
Connie Ryan;2;Horace Clarke;0,9599
Connie Ryan;3;Ray Morgan;0,9554
Connie Ryan;4;Morgan Ensberg;0,9522
Connie Ryan;5;Ed Swartwood;0,9503
Conor Gillaspie;1;Nathan Eovaldi;0,9636
Conor Gillaspie;2;Jacob deGrom;0,9322
Conor Gillaspie;3;Willie Hernandez;0,9298
Conor Gillaspie;4;George Brunet;0,9294
Conor Gillaspie;5;Frank Linzy;0,9291
Cookie Lavagetto;1;Carl Morton;0,928
Cookie Lavagetto;2;Jesse Jefferson;0,9153
Cookie Lavagetto;3;Oscar Grimes;0,8969
Cookie Lavagetto;4;Ray Katt;0,8617
Cookie Lavagetto;5;Jeremy Bonderman;0,8462
Cookie Rojas;1;Matt Diaz;0,948
Cookie Rojas;2;Eddie Lake;0,9429
Cookie Rojas;3;Cal Abrams;0,9421
Cookie Rojas;4;Pat Collins;0,9397
Cookie Rojas;5;Erskine Mayer;0,9346
Cool Papa Bell;1;Lloyd McClendon;0,7767
Cool Papa Bell;2;Ken Holloway;0,7635
Cool Papa Bell;3;Ward Miller;0,7541
Cool Papa Bell;4;Erv Palica;0,7511
Cool Papa Bell;5;Ed Charles;0,7472
Cool Turner;1;Glen Hobbie;0,9471
Cool Turner;2;Luis Urias;0,9391
Cool Turner;3;Mackey Sasser;0,91
Cool Turner;4;Travis Shaw;0,9087
Cool Turner;5;Brian Johnson;0,8931
Corbin Burnes;1;Clarence Smith;0,9651
Corbin Burnes;2;Tom Glavine;0,9498
Corbin Burnes;3;Carlos Silva;0,93
Corbin Burnes;4;Ray Jablonski;0,9287
Corbin Burnes;5;Deion Sanders;0,9169
Corey Dickerson;1;Brian Daubach;0,9704
Corey Dickerson;2;Bob Wickman;0,9336
Corey Dickerson;3;Ed Brandt;0,9292
Corey Dickerson;4;Ted Uhlaender;0,9053
Corey Dickerson;5;Richard Hidalgo;0,9031
Corey Hart;1;Donne Wall;0,9573
Corey Hart;2;John Vukovich;0,9468
Corey Hart;3;Mike Harkey;0,9367
Corey Hart;4;Emmet Heidrick;0,9112
Corey Hart;5;Pedro Florimon;0,9072
Corey Kluber;1;Ed Lynch;0,9927
Corey Kluber;2;Bob Wells;0,9427
Corey Kluber;3;Curtis Harris;0,9395
Corey Kluber;4;Pete Kozma;0,9316
Corey Kluber;5;Ripper Collins;0,9252
Corey Knebel;1;Chris Devenski;1,0
Corey Knebel;2;Jose Veras;1,0
Corey Knebel;3;Harry Eisenstat;0,9999
Corey Knebel;4;Randall Delgado;0,9994
Corey Knebel;5;Justin Wilson;0,9945
Corey Koskie;1;Eddie Pellagrini;0,9819
Corey Koskie;2;Buck Leonard;0,9684
Corey Koskie;3;Kid Elberfeld;0,9661
Corey Koskie;4;Frankie Hayes;0,9643
Corey Koskie;5;Sam Wise;0,9623
Corey Patterson;1;Bill Carrigan;0,915
Corey Patterson;2;Vern Law;0,9127
Corey Patterson;3;Yuli Gurriel;0,9003
Corey Patterson;4;Rhys Hoskins;0,877
Corey Patterson;5;Al Myers;0,8691
Corey Seager;1;Jason Kendall;0,9387
Corey Seager;2;Ed McKean;0,9204
Corey Seager;3;Joe Morgan;0,9027
Corey Seager;4;Andy Allanson;0,9025
Corey Seager;5;Larry Jansen;0,8969
Corky Miller;1;Doc Newton;0,9487
Corky Miller;2;Jim Roland;0,9124
Corky Miller;3;Paul Sewald;0,8903
Corky Miller;4;Aleck Smith;0,885
Corky Miller;5;George Winter;0,8785
Cory Lidle;1;Chris Martin;0,9481
Cory Lidle;2;Ross Gload;0,9171
Cory Lidle;3;Troy O'Leary;0,911
Cory Lidle;4;George Suggs;0,9013
Cory Lidle;5;Dan Jennings;0,8997
Cory Snyder;1;Rollie Fingers;0,9227
Cory Snyder;2;Emery Adams;0,8979
Cory Snyder;3;Nish Williams;0,893
Cory Snyder;4;Dave Silvestri;0,8919
Cory Snyder;5;Lee Stevens;0,8763
Country Brown;1;Mike Cubbage;0,9714
Country Brown;2;Kurt Abbott;0,9379
Country Brown;3;George Case;0,9174
Country Brown;4;Willard Marshall;0,9066
Country Brown;5;Mudcat Grant;0,903
Cowan Hyde;1;Eddie Mayo;0,9478
Cowan Hyde;2;Jason Adam;0,9227
Cowan Hyde;3;Jeff McNeil;0,9215
Cowan Hyde;4;Archie Bradley;0,9136
Cowan Hyde;5;Greg Allen;0,9127
Cozy Dolan;1;Steve Garvey;0,9724
Cozy Dolan;2;Henry Larkin;0,9666
Cozy Dolan;3;Jose Oquendo;0,954
Cozy Dolan;4;Dots Miller;0,9535
Cozy Dolan;5;Hank Aaron;0,9429
Craig Biggio;1;Mike Jeffcoat;0,9206
Craig Biggio;2;Joe Simpson;0,8976
Craig Biggio;3;Jimmy Wasdell;0,893
Craig Biggio;4;Franklin Stubbs;0,892
Craig Biggio;5;Ross Ohlendorf;0,8865
Craig Breslow;1;Wes Stock;0,9887
Craig Breslow;2;Mike Tauchman;0,9859
Craig Breslow;3;Bob O'Farrell;0,9838
Craig Breslow;4;Tom Jones;0,9832
Craig Breslow;5;Melido Perez;0,9829
Craig Counsell;1;Burke Badenhop;0,9155
Craig Counsell;2;Tyler Kinley;0,8961
Craig Counsell;3;Mike Perez;0,8879
Craig Counsell;4;Max Manning;0,8861
Craig Counsell;5;Brad Havens;0,8837
Craig Gentry;1;Don Lee;0,969
Craig Gentry;2;Ben Grieve;0,9587
Craig Gentry;3;Carl Willey;0,9473
Craig Gentry;4;Erick Fedde;0,9374
Craig Gentry;5;Rawly Eastwick;0,935
Craig Grebeck;1;Doug Corbett;0,9322
Craig Grebeck;2;Mike Holtz;0,9263
Craig Grebeck;3;Bill Stafford;0,9182
Craig Grebeck;4;Wayne Carr;0,9165
Craig Grebeck;5;Tony Bernazard;0,8997
Craig Kimbrel;1;George LaChance;0,9975
Craig Kimbrel;2;Mike Tauchman;0,9974
Craig Kimbrel;3;Karl Drews;0,9946
Craig Kimbrel;4;Elmer Myers;0,9944
Craig Kimbrel;5;Melido Perez;0,994
Craig Lefferts;1;Michael Fulmer;0,9913
Craig Lefferts;2;Joe Ross;0,9437
Craig Lefferts;3;Josh Phegley;0,9387
Craig Lefferts;4;Nick Pivetta;0,9231
Craig Lefferts;5;Damion Easley;0,9061
Craig McMurtry;1;Phil Maton;0,9675
Craig McMurtry;2;Brandon McCarthy;0,9536
Craig McMurtry;3;Mike Jeffcoat;0,9508
Craig McMurtry;4;Dave Hamilton;0,9416
Craig McMurtry;5;Ross Ohlendorf;0,9233
Craig Monroe;1;Pete Ward;0,9511
Craig Monroe;2;Eddie Rommel;0,949
Craig Monroe;3;Tom Brown;0,9458
Craig Monroe;4;Chris Johnson;0,9449
Craig Monroe;5;Win Mercer;0,9332
Craig Paquette;1;Tim Federowicz;0,9426
Craig Paquette;2;Jacque Jones;0,9166
Craig Paquette;3;Pete Mackanin;0,8488
Craig Paquette;4;Jo-Jo White;0,8154
Craig Paquette;5;Jeff Fassero;0,7892
Craig Reynolds;1;Jack Phillips;0,989
Craig Reynolds;2;Johnny Hodapp;0,9886
Craig Reynolds;3;Welington Castillo;0,9847
Craig Reynolds;4;Scott Bradley;0,9826
Craig Reynolds;5;Sherry Robertson;0,9768
Craig Shipley;1;Hank Severeid;0,8979
Craig Shipley;2;Ted Alexander;0,8659
Craig Shipley;3;Frank Duncan;0,8655
Craig Shipley;4;Andruw Jones;0,8622
Craig Shipley;5;Bill Sweeney;0,8584
Craig Stammen;1;Bruce Kison;0,9576
Craig Stammen;2;Tony Bernazard;0,9554
Craig Stammen;3;Joc Pederson;0,9532
Craig Stammen;4;Bill Henry;0,9518
Craig Stammen;5;Randy Moffitt;0,9506
Craig Swan;1;Bobby Crosby;0,9758
Craig Swan;2;Marty Barrett;0,973
Craig Swan;3;Ralph Young;0,9638
Craig Swan;4;Jake Stahl;0,9629
Craig Swan;5;Tommie Reynolds;0,9582
Cristian Guzman;1;Dick Wallace;0,8957
Cristian Guzman;2;Justin Masterson;0,8937
Cristian Guzman;3;Kevin Newman;0,8721
Cristian Guzman;4;Tom Martin;0,8711
Cristian Guzman;5;Manny Mota;0,8636
Cristóbal Torriente;1;Ambrose Reid;0,9236
Cristóbal Torriente;2;Teoscar Hernandez;0,919
Cristóbal Torriente;3;Chris Archer;0,8874
Cristóbal Torriente;4;Jimmy Smith;0,868
Cristóbal Torriente;5;Jack Barry;0,8586
Crush Holloway;1;Brad Havens;0,9987
Crush Holloway;2;Dave Tobik;0,9987
Crush Holloway;3;A. J. Minter;0,9969
Crush Holloway;4;Brian Boehringer;0,9969
Crush Holloway;5;Scott Aldred;0,9969
Cub Stricker;1;Pink Hawley;0,9365
Cub Stricker;2;Dominic Smith;0,9336
Cub Stricker;3;Michael Pineda;0,9221
Cub Stricker;4;Ad Gumbert;0,9219
Cub Stricker;5;Ned Garver;0,9039
Cupid Childs;1;Cal Abrams;0,9749
Cupid Childs;2;Charlie Hargreaves;0,951
Cupid Childs;3;Alfredo Griffin;0,9505
Cupid Childs;4;Gene Robertson;0,95
Cupid Childs;5;Devin Mesoraco;0,9498
Curt Blefary;1;Jabbo Andrews;0,9336
Curt Blefary;2;Enrique Hernandez;0,9115
Curt Blefary;3;Joe Garagiola;0,9033
Curt Blefary;4;Doug Fister;0,8883
Curt Blefary;5;Willie Mitchell;0,8857
Curt Casali;1;Tony Sipp;0,904
Curt Casali;2;Marvin Freeman;0,8693
Curt Casali;3;Cody Bellinger;0,858
Curt Casali;4;Joe Jimenez;0,8448
Curt Casali;5;Bobby Del Greco;0,8405
Curt Davis;1;Jose Tartabull;0,9447
Curt Davis;2;Mark Grace;0,9433
Curt Davis;3;Phil Todt;0,9414
Curt Davis;4;Jack Hiatt;0,9404
Curt Davis;5;Emmett Seery;0,9362
Curt Flood;1;Al Bumbry;0,9461
Curt Flood;2;Mike Ivie;0,9451
Curt Flood;3;Earl Williams;0,9299
Curt Flood;4;Joaquin Benoit;0,924
Curt Flood;5;Rafael Ortega;0,916
Curt Leskanic;1;Ed Goodson;0,965
Curt Leskanic;2;Brian Bruney;0,9611
Curt Leskanic;3;Chris Haney;0,9141
Curt Leskanic;4;Ping Bodie;0,9021
Curt Leskanic;5;Warren Newson;0,8763
Curt Schilling;1;Ken Heintzelman;0,9936
Curt Schilling;2;Blake Parker;0,9926
Curt Schilling;3;Joe Thatcher;0,9926
Curt Schilling;4;Sean Doolittle;0,9926
Curt Schilling;5;Luis Ayala;0,9926
Curt Simmons;1;Buster Brown;0,8577
Curt Simmons;2;Dave Chalk;0,8416
Curt Simmons;3;Herb Barnhill;0,8402
Curt Simmons;4;Jim Hannan;0,8356
Curt Simmons;5;Jose Quintana;0,807
Curt Walker;1;Hick Carpenter;0,9576
Curt Walker;2;Jack Farrell;0,9153
Curt Walker;3;Russell Branyan;0,8984
Curt Walker;4;Rusty Torres;0,8492
Curt Walker;5;Lew Richie;0,8461
Curt Welch;1;Gaylord Perry;0,939
Curt Welch;2;Noodles Hahn;0,907
Curt Welch;3;Charlie Hargreaves;0,9068
Curt Welch;4;Ken Silvestri;0,9026
Curt Welch;5;Babe Pinelli;0,9015
Curt Wilkerson;1;Charlie Spikes;0,9598
Curt Wilkerson;2;Rafael Landestoy;0,9517
Curt Wilkerson;3;Erv Dusak;0,9255
Curt Wilkerson;4;Luis Bustamante;0,9236
Curt Wilkerson;5;Spec Shea;0,9047
Curt Young;1;Joe Beggs;0,9673
Curt Young;2;Shawn Kelley;0,9586
Curt Young;3;Jose Leclerc;0,9444
Curt Young;4;Freddy Peralta;0,9411
Curt Young;5;Noe Ramirez;0,9332
Curtis Granderson;1;Ruben Rivera;0,9784
Curtis Granderson;2;Jim Russell;0,9059
Curtis Granderson;3;Jack Harper;0,8818
Curtis Granderson;4;Ed Ott;0,8719
Curtis Granderson;5;Frank Wickware;0,8554
Curtis Harris;1;Alexi Casilla;0,9844
Curtis Harris;2;Doc Crandall;0,9812
Curtis Harris;3;Nick Martinez;0,98
Curtis Harris;4;Norm Miller;0,9793
Curtis Harris;5;Ripper Collins;0,979
Curtis Henderson;1;Clint Brown;0,9526
Curtis Henderson;2;Tim Hosley;0,9352
Curtis Henderson;3;Leon Day;0,9218
Curtis Henderson;4;Craig Gentry;0,9197
Curtis Henderson;5;Anthony Cooper;0,9134
Curtis Pride;1;Greg McMichael;0,9807
Curtis Pride;2;Sherry Robertson;0,9795
Curtis Pride;3;Jim Gantner;0,9694
Curtis Pride;4;Boog Powell;0,9684
Curtis Pride;5;Bill Barrett;0,9646
Cy Blanton;1;Gary Sheffield;0,9102
Cy Blanton;2;Martin Perez;0,9037
Cy Blanton;3;Drew Stubbs;0,8968
Cy Blanton;4;Danny Green;0,892
Cy Blanton;5;Sergio Mitre;0,8838
Cy Falkenberg;1;Matty McIntyre;0,8979
Cy Falkenberg;2;Edgar Wesley;0,8779
Cy Falkenberg;3;Levi Meyerle;0,8768
Cy Falkenberg;4;Rabbit Warstler;0,8646
Cy Falkenberg;5;Nick Esasky;0,8593
Cy Morgan;1;Chris Herrmann;0,9765
Cy Morgan;2;Noe Ramirez;0,9535
Cy Morgan;3;Kyle Kendrick;0,952
Cy Morgan;4;Freddy Peralta;0,9514
Cy Morgan;5;Adrian Houser;0,9436
Cy Perkins;1;Willy Miranda;0,9801
Cy Perkins;2;Bobby Crosby;0,9706
Cy Perkins;3;Jackie Hernandez;0,9621
Cy Perkins;4;Bryn Smith;0,9601
Cy Perkins;5;Brian Harper;0,9595
Cy Seymour;1;Gregg Jefferies;0,9172
Cy Seymour;2;Mark Williamson;0,9151
Cy Seymour;3;Bobby Valentine;0,9065
Cy Seymour;4;Chick Gandil;0,9061
Cy Seymour;5;Dann Bilardello;0,9002
Cy Williams;1;Mike Fornieles;0,8734
Cy Williams;2;Gene Clines;0,8548
Cy Williams;3;Dixie Davis;0,8462
Cy Williams;4;Brook Fordyce;0,8409
Cy Williams;5;Al Lopez;0,8303
Cy Young;1;Ben Revere;0,9482
Cy Young;2;Johnny Niggeling;0,9125
Cy Young;3;Felix Heredia;0,9122
Cy Young;4;Raymond Taylor;0,902
Cy Young;5;Gary Varsho;0,9002
D'Angelo Jimenez;1;Jose Urena;0,9383
D'Angelo Jimenez;2;C. J. Cron;0,932
D'Angelo Jimenez;3;Dock Ellis;0,9302
D'Angelo Jimenez;4;Jose Altuve;0,9177
D'Angelo Jimenez;5;Danny MacFayden;0,9113
D. J. Carrasco;1;Mace Brown;0,9567
D. J. Carrasco;2;Stan Williams;0,9483
D. J. Carrasco;3;Alex Rios;0,928
D. J. Carrasco;4;Mark Petkovsek;0,9176
D. J. Carrasco;5;Nels Potter;0,9128
DJ LeMahieu;1;Wally Roettger;0,995
DJ LeMahieu;2;Mike Tauchman;0,9936
DJ LeMahieu;3;Ryan Weber;0,9932
DJ LeMahieu;4;Will Cunnane;0,9932
DJ LeMahieu;5;Jeremy Accardo;0,9932
Daisuke Matsuzaka;1;Ken Ryan;0,9995
Daisuke Matsuzaka;2;Gregg Olson;0,998
Daisuke Matsuzaka;3;Anthony DeSclafani;0,9975
Daisuke Matsuzaka;4;Hyun Jin Ryu;0,9807
