Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Deivi Cruz;3;Torii Hunter;0,8471
Deivi Cruz;4;Miguel Cabrera;0,8453
Deivi Cruz;5;Tris Speaker;0,8447
Del Crandall;1;Brian McRae;0,8979
Del Crandall;2;George Shoch;0,8772
Del Crandall;3;Bob Skinner;0,8503
Del Crandall;4;Rafael Devers;0,8435
Del Crandall;5;Carlos Beltran;0,807
Del Ennis;1;Art Whitney;0,925
Del Ennis;2;Jeffrey Leonard;0,9059
Del Ennis;3;Norm Siebern;0,8974
Del Ennis;4;Phil Nevin;0,8825
Del Ennis;5;Joe Orsulak;0,8539
Del Pratt;1;Danny Murphy;0,8858
Del Pratt;2;Sammy White;0,8287
Del Pratt;3;Howie Shanks;0,7826
Del Pratt;4;Andrew Benintendi;0,7796
Del Pratt;5;Augie Galan;0,7784
Del Rice;1;David Eckstein;0,8521
Del Rice;2;George Scott;0,8509
Del Rice;3;Travis d'Arnaud;0,8412
Del Rice;4;Frank Bowerman;0,8284
Del Rice;5;Don Kolloway;0,8062
Del Unser;1;Jimmy McAleer;0,9144
Del Unser;2;Joe Mulvey;0,893
Del Unser;3;Milt Thompson;0,8883
Del Unser;4;Walt Wilmot;0,8624
Del Unser;5;Newt Allen;0,8269
Delino DeShields;1;Pete Runnels;0,8538
Delino DeShields;2;Wally Backman;0,8475
Delino DeShields;3;Peanuts Lowrey;0,8331
Delino DeShields;4;Jed Lowrie;0,804
Delino DeShields;5;Bob Elliott;0,7868
Delmon Young;1;Willie McGee;0,8874
Delmon Young;2;John Mayberry;0,864
Delmon Young;3;Reed Johnson;0,8551
Delmon Young;4;Fred Clarke;0,8491
Delmon Young;5;Sam Chapman;0,8432
Denard Span;1;Ed Bailey;0,8739
Denard Span;2;Logan Morrison;0,8364
Denard Span;3;Yan Gomes;0,7864
Denard Span;4;Buddy Rosar;0,726
Denard Span;5;Marty Cordova;0,7192
Denis Menke;1;Gabby Hartnett;0,8871
Denis Menke;2;Sibby Sisti;0,8516
Denis Menke;3;Rafael Ramirez;0,8383
Denis Menke;4;Cool Papa Bell;0,8291
Denis Menke;5;AJ Pollock;0,827
Denny Doyle;1;Cy Seymour;0,9849
Denny Doyle;2;Chad Curtis;0,9286
Denny Doyle;3;Freddie Lindstrom;0,9265
Denny Doyle;4;Tim Foli;0,9105
Denny Doyle;5;Dick McAuliffe;0,9029
Denny Lyons;1;John Clapp;0,8738
Denny Lyons;2;Oscar Stanage;0,8693
Denny Lyons;3;Del Ennis;0,8482
Denny Lyons;4;Bobby Tolan;0,8276
Denny Lyons;5;Brian Jordan;0,8244
Derek Bell;1;J. J. Hardy;0,8786
Derek Bell;2;Burt Shotton;0,872
Derek Bell;3;Wil Cordero;0,8538
Derek Bell;4;Red Rolfe;0,8397
Derek Bell;5;Les Mann;0,838
Derek Jeter;1;Desi Relaford;0,9307
Derek Jeter;2;Cleon Jones;0,8649
Derek Jeter;3;Woody English;0,8608
Derek Jeter;4;Jose Guillen;0,8555
Derek Jeter;5;Eddie Kasko;0,8477
Deron Johnson;1;Nate McLouth;0,8631
Deron Johnson;2;Jeff Conine;0,8426
Deron Johnson;3;Darryl Hamilton;0,8284
Deron Johnson;4;Red Kress;0,8076
Deron Johnson;5;Branch Russell;0,7797
Derrek Lee;1;Joe Oliver;0,8596
Derrek Lee;2;Brady Anderson;0,8401
Derrek Lee;3;Gary Carter;0,8349
Derrek Lee;4;Elmer Valo;0,8261
Derrek Lee;5;Brian McRae;0,8252
Derrel Thomas;1;Cleon Jones;0,8645
Derrel Thomas;2;Dee Strange-Gordon;0,8562
Derrel Thomas;3;Lou Brock;0,8367
Derrel Thomas;4;Bob Skinner;0,8276
Derrel Thomas;5;Willie McGee;0,7939
Desi Relaford;1;Derek Jeter;0,9307
Desi Relaford;2;Ripper Collins;0,9215
Desi Relaford;3;Jose Guillen;0,9107
Desi Relaford;4;Jack Meyers;0,9068
Desi Relaford;5;Arky Vaughan;0,898
Devon White;1;Aaron Judge;0,9321
Devon White;2;Wilson Ramos;0,894
Devon White;3;Bob Nieman;0,8154
Devon White;4;Shawon Dunston;0,8108
Devon White;5;Tom Brookens;0,7986
Dewey Creacy;1;George Browne;0,9798
Dewey Creacy;2;Keith Moreland;0,8631
Dewey Creacy;3;Tony Batista;0,8438
Dewey Creacy;4;Joe Sommer;0,8315
Dewey Creacy;5;Jeromy Burnitz;0,8226
Dexter Fowler;1;Bob Skinner;0,8655
Dexter Fowler;2;Wayne Gross;0,8301
Dexter Fowler;3;Delmon Young;0,8301
Dexter Fowler;4;Bud Harrelson;0,8127
Dexter Fowler;5;Candy Maldonado;0,8098
Dick Allen;1;Isiah Kiner-Falefa;0,8754
Dick Allen;2;Rusty Greer;0,8747
Dick Allen;3;Jim Busby;0,8632
Dick Allen;4;Richard Hidalgo;0,8527
Dick Allen;5;Roy Howell;0,7972
Dick Bartell;1;Don Mincher;0,8416
Dick Bartell;2;Alex Cora;0,8264
Dick Bartell;3;Greg Brock;0,8222
Dick Bartell;4;Willard Marshall;0,8112
Dick Bartell;5;Juan Rivera;0,8013
Dick Green;1;Mark Trumbo;0,9074
Dick Green;2;Dave Henderson;0,8733
Dick Green;3;Shin-Soo Choo;0,7968
Dick Green;4;Corey Koskie;0,7809
Dick Green;5;Derek Bell;0,7771
Dick Groat;1;Whitey Witt;0,8743
Dick Groat;2;Jack Wilson;0,8616
Dick Groat;3;Yogi Berra;0,8397
Dick Groat;4;Gary Disarcina;0,811
Dick Groat;5;Corey Seager;0,7758
Dick Hoblitzell;1;Bobby Wine;0,9555
Dick Hoblitzell;2;Johnny Gooch;0,9157
Dick Hoblitzell;3;Joe Sugden;0,9005
Dick Hoblitzell;4;Freddy Parent;0,8878
Dick Hoblitzell;5;Taffy Wright;0,8807
Dick McAuliffe;1;Denny Doyle;0,9029
Dick McAuliffe;2;Carson Bigbee;0,8828
Dick McAuliffe;3;Russ Wrightstone;0,8741
Dick McAuliffe;4;Chuck Knoblauch;0,8666
Dick McAuliffe;5;Chad Curtis;0,8289
Dick Schofield;1;Jack Barry;0,9137
Dick Schofield;2;Colby Rasmus;0,8453
Dick Schofield;3;Michael Bourn;0,8421
Dick Schofield;4;AJ Pollock;0,8347
Dick Schofield;5;Jim Landis;0,8323
Dick Stuart;1;Willie Wilson;0,9682
Dick Stuart;2;Billy Sullivan;0,9531
Dick Stuart;3;Damian Miller;0,9323
Dick Stuart;4;Gus Zernial;0,9244
Dick Stuart;5;Justin Upton;0,8853
Dickie Thon;1;Jim King;0,8961
Dickie Thon;2;Cool Papa Bell;0,8742
Dickie Thon;3;Judy Johnson;0,8563
Dickie Thon;4;Rafael Ramirez;0,848
Dickie Thon;5;Coco Crisp;0,8362
Didi Gregorius;1;Brian McRae;0,8794
Didi Gregorius;2;Bill Hallman;0,8736
Didi Gregorius;3;Roy McMillan;0,8528
Didi Gregorius;4;Jack Tobin;0,8263
Didi Gregorius;5;Von Hayes;0,8147
Dixie Walker;1;Cameron Maybin;0,8434
Dixie Walker;2;Bret Boone;0,8086
Dixie Walker;3;John Flaherty;0,8009
Dixie Walker;4;Dal Maxvill;0,7736
Dixie Walker;5;Jim Tabor;0,7648
Dmitri Young;1;Glenn Beckert;0,8888
Dmitri Young;2;Tim Wallach;0,8692
Dmitri Young;3;Baby Doll Jacobson;0,8646
Dmitri Young;4;Raul Ibanez;0,8628
Dmitri Young;5;Ernie Whitt;0,8368
Doc Bushong;1;Matty Alou;0,9408
Doc Bushong;2;Damion Easley;0,9407
Doc Bushong;3;Marlon Byrd;0,9346
Doc Bushong;4;Pee Wee Reese;0,908
Doc Bushong;5;Jose Cruz;0,9018
Doc Cramer;1;Michael Bourn;0,8502
Doc Cramer;2;Charley Bassett;0,8499
Doc Cramer;3;George Kelly;0,8381
Doc Cramer;4;Chick Gandil;0,8339
Doc Cramer;5;Josh Harrison;0,8253
Doc Johnston;1;Pat Burrell;0,8944
Doc Johnston;2;Kent Hrbek;0,867
Doc Johnston;3;Rod Carew;0,8669
Doc Johnston;4;Jose Valentin;0,8424
Doc Johnston;5;Herman Long;0,8366
Doc Lavan;1;Wade Johnston;0,9046
Doc Lavan;2;Danny Litwhiler;0,8745
Doc Lavan;3;Neil Walker;0,8641
Doc Lavan;4;Roy Sievers;0,8176
Doc Lavan;5;Aaron Judge;0,8163
Dode Paskert;1;Bill Rariden;0,8893
Dode Paskert;2;Tommy Dowd;0,8794
Dode Paskert;3;Elbie Fletcher;0,8764
Dode Paskert;4;Lee Stevens;0,8648
Dode Paskert;5;Frank Taveras;0,8474
Dolph Camilli;1;Bob O'Farrell;0,9809
Dolph Camilli;2;Mickey Hatcher;0,8937
Dolph Camilli;3;Mike Mowrey;0,8836
Dolph Camilli;4;Bob Skinner;0,8823
Dolph Camilli;5;Matt Holliday;0,8756
Dom DiMaggio;1;Terry Puhl;0,8056
Dom DiMaggio;2;Bucky Dent;0,8006
Dom DiMaggio;3;Mark Loretta;0,7955
Dom DiMaggio;4;Richie Ashburn;0,7928
Dom DiMaggio;5;Miguel Rojas;0,7915
Don Baylor;1;Mitch Moreland;0,9663
Don Baylor;2;Wally Moon;0,8184
Don Baylor;3;Max Muncy;0,7807
Don Baylor;4;George Wood;0,7771
Don Baylor;5;Clyde McCullough;0,7612
Don Blasingame;1;Andre Thornton;0,922
Don Blasingame;2;Sammy White;0,8781
Don Blasingame;3;Jim Ray Hart;0,8503
Don Blasingame;4;Mark Koenig;0,8436
Don Blasingame;5;Brian Jordan;0,8324
Don Buford;1;Mike Moustakas;0,9509
Don Buford;2;Deacon McGuire;0,9206
Don Buford;3;Ray Chapman;0,8914
Don Buford;4;Jose Pagan;0,8754
Don Buford;5;Mookie Wilson;0,8517
Don Hoak;1;Pete Suder;0,8792
Don Hoak;2;Kolten Wong;0,8643
Don Hoak;3;Alex Gordon;0,848
Don Hoak;4;Eric Karros;0,8387
Don Hoak;5;Donovan Solano;0,8348
Don Kessinger;1;Daryl Boston;0,9423
Don Kessinger;2;Michael Brantley;0,8871
Don Kessinger;3;Ty Cobb;0,8561
Don Kessinger;4;Johnny Bates;0,849
Don Kessinger;5;Joe Judge;0,8341
Don Kolloway;1;Pete Suder;0,9442
Don Kolloway;2;John Kruk;0,9286
Don Kolloway;3;Johnny Rawlings;0,8629
Don Kolloway;4;Ron Santo;0,8302
Don Kolloway;5;Jay Buhner;0,8184
Don Mattingly;1;Pete O'Brien;0,9393
Don Mattingly;2;Jack Barry;0,9368
Don Mattingly;3;Jimmy Archer;0,9292
Don Mattingly;4;Jim Landis;0,9251
Don Mattingly;5;Dave Duncan;0,9008
Don Mincher;1;Preston Wilson;0,8666
Don Mincher;2;Yunel Escobar;0,8624
Don Mincher;3;Jon Jay;0,8622
Don Mincher;4;Dick Bartell;0,8416
Don Mincher;5;Steve Henderson;0,8408
Don Money;1;Al Zarilla;0,8466
Don Money;2;Paul Schaal;0,8426
Don Money;3;Craig Reynolds;0,8169
Don Money;4;Wayne Garrett;0,8103
Don Money;5;John Briggs;0,8047
Don Mueller;1;Zoilo Versalles;0,9446
Don Mueller;2;Dan Uggla;0,8988
Don Mueller;3;Richie Hebner;0,8869
Don Mueller;4;Trot Nixon;0,8795
Don Mueller;5;Chuck Hinton;0,8764
Don Slaught;1;Jerry Browne;0,8652
Don Slaught;2;Nemo Leibold;0,8619
Don Slaught;3;Bob Watson;0,8196
Don Slaught;4;Jurickson Profar;0,8162
Don Slaught;5;Bob Skinner;0,8081
Don Wert;1;Jim Ray Hart;0,9727
Don Wert;2;Carlos May;0,9312
Don Wert;3;Brian Jordan;0,8869
Don Wert;4;Sammy White;0,8823
Don Wert;5;Rudy York;0,8775
Don Zimmer;1;Hans Lobert;0,8521
Don Zimmer;2;Vic Davalillo;0,8245
Don Zimmer;3;Joe Rudi;0,8001
Don Zimmer;4;Neil Walker;0,7537
Don Zimmer;5;Tony Oliva;0,7419
Donie Bush;1;Earl Sheely;0,9231
Donie Bush;2;Maicer Izturis;0,8768
Donie Bush;3;Alvin Davis;0,8756
Donie Bush;4;Ted Sizemore;0,8424
Donie Bush;5;Jody Davis;0,8357
Donn Clendenon;1;Jim Gantner;0,8316
Donn Clendenon;2;Ray Knight;0,8307
Donn Clendenon;3;Jackie Brandt;0,8275
Donn Clendenon;4;Gene Woodling;0,8123
Donn Clendenon;5;Luke Scott;0,8026
Donovan Solano;1;Jean Segura;0,9743
Donovan Solano;2;Dave Concepcion;0,9646
Donovan Solano;3;Mariano Duncan;0,9499
Donovan Solano;4;Jim Sundberg;0,9493
Donovan Solano;5;Rube Oldring;0,9243
Dots Miller;1;Hal Trosky;0,9188
Dots Miller;2;Gene Freese;0,889
Dots Miller;3;Mike Mitchell;0,8856
Dots Miller;4;Cesar Geronimo;0,8813
Dots Miller;5;Billy Butler;0,8793
Doug DeCinces;1;John Reilly;0,8282
Doug DeCinces;2;Jerry Denny;0,8244
Doug DeCinces;3;Dickie Thon;0,8176
Doug DeCinces;4;Oscar Charleston;0,8172
Doug DeCinces;5;Wes Parker;0,8103
Doug Flynn;1;Todd Frazier;0,8988
Doug Flynn;2;Wil Myers;0,8732
Doug Flynn;3;Leo Cardenas;0,8336
Doug Flynn;4;George Moriarty;0,8208
Doug Flynn;5;Cesar Geronimo;0,8183
Doug Mientkiewicz;1;Mark Belanger;0,9328
Doug Mientkiewicz;2;Fred Merkle;0,8646
Doug Mientkiewicz;3;Will Clark;0,8524
Doug Mientkiewicz;4;Lyle Overbay;0,8326
Doug Mientkiewicz;5;Duke Farrell;0,8323
Doug Rader;1;Rick Miller;0,8452
Doug Rader;2;Michael Taylor;0,8269
Doug Rader;3;Robbie Grossman;0,8231
Doug Rader;4;Jorge Posada;0,7945
Doug Rader;5;Pepper Martin;0,7866
Ducky Holmes;1;Tommy Davis;0,909
Ducky Holmes;2;Shannon Stewart;0,8918
Ducky Holmes;3;Robbie Grossman;0,8878
Ducky Holmes;4;AJ Pollock;0,8812
Ducky Holmes;5;Michael Taylor;0,8766
Duff Cooley;1;Shanty Hogan;0,9502
Duff Cooley;2;Jarrod Dyson;0,9055
Duff Cooley;3;Whit Merrifield;0,8897
Duff Cooley;4;Tom Tresh;0,8777
Duff Cooley;5;Jack McCarthy;0,8769
Duffy Lewis;1;George Wright;0,9289
Duffy Lewis;2;George Case;0,8656
Duffy Lewis;3;Corey Koskie;0,8465
Duffy Lewis;4;Jarrod Dyson;0,8284
Duffy Lewis;5;David Peralta;0,8143
Duke Farrell;1;Doug Mientkiewicz;0,8323
Duke Farrell;2;Mike Matheny;0,8175
Duke Farrell;3;Walt Wilmot;0,8088
Duke Farrell;4;Rube Bressler;0,7982
Duke Farrell;5;Joe Mulvey;0,7875
Duke Snider;1;Johnny Bates;0,9341
Duke Snider;2;Bill White;0,8745
Duke Snider;3;Mike Moustakas;0,8586
Duke Snider;4;Ray Boone;0,8468
Duke Snider;5;Jay Buhner;0,8411
Dustin Pedroia;1;Chuck Hinton;0,9367
Dustin Pedroia;2;Earl Sheely;0,9067
Dustin Pedroia;3;Gus Triandos;0,887
Dustin Pedroia;4;Ron Hassey;0,866
Dustin Pedroia;5;Don Mueller;0,8582
Dusty Baker;1;Joe Sommer;0,873
Dusty Baker;2;Dwayne Murphy;0,8422
Dusty Baker;3;Wally Backman;0,7941
Dusty Baker;4;Charlie Irwin;0,7175
Dusty Baker;5;Tommy Pham;0,7139
Dwayne Murphy;1;Dusty Baker;0,8422
Dwayne Murphy;2;Michael Cuddyer;0,838
Dwayne Murphy;3;Joe Sommer;0,8332
Dwayne Murphy;4;Joe Kuhel;0,8225
Dwayne Murphy;5;Victor Martinez;0,7883
Dwight Evans;1;Sid Farrar;0,921
Dwight Evans;2;Joe Oliver;0,8512
Dwight Evans;3;Daryl Boston;0,8032
Dwight Evans;4;Walt Weiss;0,7591
Dwight Evans;5;Glenallen Hill;0,7585
Earl Averill;1;Jerry Browne;0,8717
Earl Averill;2;Tony Gonzalez;0,8357
Earl Averill;3;Aubrey Huff;0,7935
Earl Averill;4;Manny Machado;0,7749
Earl Averill;5;Howie Kendrick;0,7699
Earl Sheely;1;Fred Schulte;0,9704
Earl Sheely;2;Jeff Cirillo;0,9645
Earl Sheely;3;Gus Triandos;0,9369
Earl Sheely;4;Donie Bush;0,9231
Earl Sheely;5;Dan Ford;0,9169
Earl Torgeson;1;Joe Sommer;0,832
Earl Torgeson;2;Geoff Blum;0,8307
Earl Torgeson;3;Willie Kamm;0,8181
Earl Torgeson;4;Mel Hall;0,8059
Earl Torgeson;5;Tommy Pham;0,8042
Earle Combs;1;Adam LaRoche;0,8955
Earle Combs;2;Jim Bottomley;0,8448
Earle Combs;3;Bob Aspromonte;0,8253
Earle Combs;4;Mike Macfarlane;0,8032
Earle Combs;5;Albert Pujols;0,8002
Ed Bailey;1;Logan Morrison;0,8933
Ed Bailey;2;Denard Span;0,8739
Ed Bailey;3;Patsy Dougherty;0,8663
Ed Bailey;4;Rick Manning;0,8568
Ed Bailey;5;Jimmy Bloodworth;0,8506
Ed Brinkman;1;Butch Wynegar;0,7949
Ed Brinkman;2;Ron Oester;0,7815
Ed Brinkman;3;Milt Thompson;0,754
Ed Brinkman;4;Mike Dorgan;0,7284
Ed Brinkman;5;Ralph Young;0,7223
Ed Delahanty;1;Hank Severeid;0,9651
Ed Delahanty;2;Eddie Joost;0,9164
Ed Delahanty;3;Barry Bonds;0,8714
Ed Delahanty;4;Daryl Boston;0,8671
Ed Delahanty;5;Harry Heilmann;0,8595
Ed Herrmann;1;Danny Hoffman;0,9388
Ed Herrmann;2;Buster Posey;0,9274
Ed Herrmann;3;Ron Fairly;0,9122
Ed Herrmann;4;Norm Cash;0,8692
Ed Herrmann;5;Bill Virdon;0,8495
Ed Kirkpatrick;1;Manny Mota;0,9315
Ed Kirkpatrick;2;Michael Cuddyer;0,9021
Ed Kirkpatrick;3;Lou Gehrig;0,8913
Ed Kirkpatrick;4;Joe Girardi;0,8696
Ed Kirkpatrick;5;Andy High;0,8669
Ed Konetchy;1;Frank Taveras;0,9444
Ed Konetchy;2;Scott Spiezio;0,9238
Ed Konetchy;3;Kevin Youkilis;0,9182
Ed Konetchy;4;Lee Stevens;0,8652
Ed Konetchy;5;Carson Bigbee;0,8629
Ed Kranepool;1;George Whitted;0,9641
Ed Kranepool;2;George Gibson;0,8631
Ed Kranepool;3;Germany Schaefer;0,8517
Ed Kranepool;4;Tommy McCarthy;0,7752
Ed Kranepool;5;Eric McNair;0,7631
Ed McFarland;1;Jim Piersall;0,9196
Ed McFarland;2;Rick Cerone;0,8835
Ed McFarland;3;Nomar Garciaparra;0,8805
Ed McFarland;4;Dan Wilson;0,8729
Ed McFarland;5;Heinie Zimmerman;0,8504
Ed McKean;1;Vern Stephens;0,8539
Ed McKean;2;Juan Beniquez;0,7943
Ed McKean;3;George Metkovich;0,782
Ed McKean;4;Glenallen Hill;0,776
Ed McKean;5;Jim Delahanty;0,7719
Ed Taubensee;1;Milton Bradley;0,9518
Ed Taubensee;2;Ron Cey;0,9481
Ed Taubensee;3;Randy Velarde;0,9311
Ed Taubensee;4;Ross Youngs;0,9295
Ed Taubensee;5;Goose Goslin;0,9078
Ed Williamson;1;Skeeter Newsome;0,971
Ed Williamson;2;Roy Cullenbine;0,963
Ed Williamson;3;Lew Fonseca;0,9183
Ed Williamson;4;Al Zarilla;0,8913
Ed Williamson;5;Johnny Rawlings;0,8545
Edd Roush;1;Steve Garvey;0,87
Edd Roush;2;Ken Singleton;0,858
Edd Roush;3;Joey Cora;0,8565
Edd Roush;4;Glenallen Hill;0,8478
Edd Roush;5;Germany Schaefer;0,8349
Eddie Collins;1;Gene Tenace;0,9182
Eddie Collins;2;Brian Roberts;0,8888
Eddie Collins;3;Luis Alicea;0,864
Eddie Collins;4;J. T. Realmuto;0,8623
Eddie Collins;5;Stan Spence;0,8611
Eddie Foster;1;Steve Henderson;0,9009
Eddie Foster;2;Stephen Drew;0,8329
Eddie Foster;3;Taffy Wright;0,8312
Eddie Foster;4;Carlos May;0,8227
Eddie Foster;5;Johnny Gooch;0,8169
Eddie Joost;1;Rogers Hornsby;0,9253
Eddie Joost;2;Buck Martinez;0,9233
Eddie Joost;3;Hank Severeid;0,9224
Eddie Joost;4;Ed Delahanty;0,9164
Eddie Joost;5;Manny Ramirez;0,8956
Eddie Kasko;1;Gene Freese;0,9349
Eddie Kasko;2;Cleon Jones;0,9345
Eddie Kasko;3;Dee Strange-Gordon;0,9147
Eddie Kasko;4;Mike Scioscia;0,9071
Eddie Kasko;5;Rusty Greer;0,8746
Eddie Mathews;1;Pop Smith;0,8895
Eddie Mathews;2;Mickey Owen;0,8706
Eddie Mathews;3;Jim Russell;0,8434
Eddie Mathews;4;Cristian Guzman;0,8278
Eddie Mathews;5;Lee Lacy;0,8172
Eddie Miller;1;Ed Herrmann;0,8409
Eddie Miller;2;Gene Clines;0,8287
Eddie Miller;3;Rob Deer;0,8249
Eddie Miller;4;Russell Martin;0,7945
Eddie Miller;5;Danny Hoffman;0,7862
Eddie Murray;1;John Hummel;0,9771
Eddie Murray;2;Xander Bogaerts;0,9081
Eddie Murray;3;Hank Severeid;0,9061
Eddie Murray;4;Johnny Bates;0,9058
Eddie Murray;5;Joey Cora;0,9042
Eddie Rosario;1;Rich Gedman;0,8864
Eddie Rosario;2;Horace Ford;0,8658
Eddie Rosario;3;Dan Uggla;0,8654
Eddie Rosario;4;Don Mueller;0,8648
Eddie Rosario;5;Bill Bradley;0,8614
Eddie Stanky;1;Ossie Bluege;0,936
Eddie Stanky;2;Manny Machado;0,9031
Eddie Stanky;3;Matt Williams;0,901
Eddie Stanky;4;Bill Killefer;0,8944
Eddie Stanky;5;Ted Simmons;0,8759
Eddie Waitkus;1;Jim Ray Hart;0,9166
Eddie Waitkus;2;Johnny Edwards;0,8732
Eddie Waitkus;3;Brian Jordan;0,8678
Eddie Waitkus;4;Don Wert;0,8655
Eddie Waitkus;5;Juan Samuel;0,8591
Eddie Yost;1;George Gibson;0,8832
Eddie Yost;2;Elbie Fletcher;0,8592
Eddie Yost;3;Tommy McCarthy;0,8487
Eddie Yost;4;Joe Dugan;0,8413
Eddie Yost;5;Luis Alicea;0,8233
Edgar Martinez;1;Michael Brantley;0,9331
Edgar Martinez;2;Jose Bautista;0,8748
Edgar Martinez;3;Sid Farrar;0,8356
Edgar Martinez;4;Brian Dozier;0,825
Edgar Martinez;5;Duke Snider;0,8186
Edgar Renteria;1;Frank Hankinson;0,9305
Edgar Renteria;2;Danny Litwhiler;0,9207
Edgar Renteria;3;Larry Hisle;0,8945
Edgar Renteria;4;Jack Clements;0,8563
Edgar Renteria;5;Aaron Judge;0,8242
Edgardo Alfonzo;1;Willie Crawford;0,8982
Edgardo Alfonzo;2;Bill Terry;0,8979
Edgardo Alfonzo;3;Brian McRae;0,8906
Edgardo Alfonzo;4;Todd Hundley;0,8818
Edgardo Alfonzo;5;Mike Macfarlane;0,8777
Eduardo Escobar;1;Ferris Fain;0,9249
Eduardo Escobar;2;Joe Hornung;0,8496
Eduardo Escobar;3;Johnny Temple;0,8019
Eduardo Escobar;4;Andy Van Slyke;0,7922
Eduardo Escobar;5;Joe Mauer;0,7921
Edwin Encarnacion;1;John McGraw;0,8462
Edwin Encarnacion;2;Daniel Murphy;0,8421
Edwin Encarnacion;3;Germany Schaefer;0,8311
Edwin Encarnacion;4;George Metkovich;0,8266
Edwin Encarnacion;5;Billy Hamilton;0,8171
Elbie Fletcher;1;Kirby Puckett;0,9605
Elbie Fletcher;2;Lee Stevens;0,9441
Elbie Fletcher;3;Joe Kelley;0,9306
Elbie Fletcher;4;Cookie Lavagetto;0,9296
Elbie Fletcher;5;Brian Giles;0,9092
Elliott Maddox;1;Scott Fletcher;0,9416
Elliott Maddox;2;Melvin Mora;0,9351
Elliott Maddox;3;Jerry Lumpe;0,9288
Elliott Maddox;4;Ryan Zimmerman;0,9215
Elliott Maddox;5;Babe Herman;0,9022
Ellis Burks;1;Red Dooin;0,9334
Ellis Burks;2;Nate McLouth;0,7981
Ellis Burks;3;George Metkovich;0,7646
Ellis Burks;4;Darryl Hamilton;0,7598
Ellis Burks;5;Ken Caminiti;0,7503
Elmer Flick;1;Alex Johnson;0,9011
Elmer Flick;2;Jimmy Williams;0,8612
Elmer Flick;3;Heinie Zimmerman;0,8597
Elmer Flick;4;Jim Busby;0,8395
Elmer Flick;5;Mark Koenig;0,8242
Elmer Smith;1;Wally Gerber;0,9538
Elmer Smith;2;Lee May;0,9285
Elmer Smith;3;Pat Meares;0,9127
Elmer Smith;4;Mark Teixeira;0,9032
Elmer Smith;5;Frank Chance;0,8889
Elmer Valo;1;George Shoch;0,9281
Elmer Valo;2;Hal McRae;0,8832
Elmer Valo;3;Joey Cora;0,868
Elmer Valo;4;Otis Nixon;0,8673
Elmer Valo;5;Mike Stanley;0,8434
Elston Howard;1;Wade Johnston;0,8561
Elston Howard;2;Corey Seager;0,8261
Elston Howard;3;David Justice;0,8005
Elston Howard;4;Juan Encarnacion;0,7919
Elston Howard;5;Larry Hisle;0,7674
Elvis Andrus;1;Joe Pepitone;0,8959
Elvis Andrus;2;Jed Lowrie;0,8507
Elvis Andrus;3;Mike Griffin;0,8408
Elvis Andrus;4;Wayne Gross;0,7942
Elvis Andrus;5;Candy Maldonado;0,7673
Emmett Seery;1;Al Oliver;0,9045
Emmett Seery;2;Michael Barrett;0,8629
Emmett Seery;3;Garret Anderson;0,846
Emmett Seery;4;Jose Reyes;0,8432
Emmett Seery;5;Vince Coleman;0,8193
Enos Cabell;1;Jack Meyers;0,8912
Enos Cabell;2;Trevor Story;0,8861
Enos Cabell;3;Roger Metzger;0,8765
Enos Cabell;4;Josh Bell;0,8761
Enos Cabell;5;Jay Bruce;0,8688
Enos Slaughter;1;Leon Durham;0,8801
Enos Slaughter;2;Stan Spence;0,8543
Enos Slaughter;3;George Whitted;0,8244
Enos Slaughter;4;Branch Russell;0,8004
Enos Slaughter;5;Luis Alicea;0,7999
Enrique Hernandez;1;Clint Barmes;0,8652
Enrique Hernandez;2;Rusty Greer;0,8647
Enrique Hernandez;3;Larry Doby;0,8637
Enrique Hernandez;4;Martin Maldonado;0,8617
Enrique Hernandez;5;Eddie Kasko;0,8523
Eric Chavez;1;Red Rolfe;0,9173
Eric Chavez;2;Hack Wilson;0,8953
Eric Chavez;3;Frank Chance;0,8917
Eric Chavez;4;Elmer Smith;0,8837
Eric Chavez;5;Bob Fothergill;0,8481
Eric Davis;1;Tom Tresh;0,9755
Eric Davis;2;Shanty Hogan;0,9024
Eric Davis;3;Andrew Benintendi;0,8814
Eric Davis;4;Skip Schumaker;0,8758
Eric Davis;5;Jack McCarthy;0,8579
Eric Hosmer;1;Tim Raines;0,8165
Eric Hosmer;2;Al Bumbry;0,7994
Eric Hosmer;3;Oscar Melillo;0,7991
Eric Hosmer;4;Justin Morneau;0,7971
Eric Hosmer;5;Darrell Porter;0,7926
Eric Karros;1;Jack Clements;0,8968
Eric Karros;2;Lloyd Moseby;0,8606
Eric Karros;3;Mickey Morandini;0,8508
Eric Karros;4;Donovan Solano;0,8501
Eric Karros;5;Don Hoak;0,8387
Eric McNair;1;Glenallen Hill;0,8561
Eric McNair;2;Leon Durham;0,8522
Eric McNair;3;Jim Thome;0,8317
Eric McNair;4;Boog Powell;0,8266
Eric McNair;5;Adam Lind;0,8248
Eric Young;1;Roger Cedeno;0,9107
Eric Young;2;Vince DiMaggio;0,9073
Eric Young;3;Leon Durham;0,8996
Eric Young;4;Tito Francona;0,8939
Eric Young;5;Ted Williams;0,8929
Erick Aybar;1;Julio Cruz;0,9135
Erick Aybar;2;Jason Kipnis;0,8892
Erick Aybar;3;Fred Schulte;0,8825
